Country Name,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Adults (ages 15+) and children (0-14 years) living with HIV,Antiretroviral therapy coverage (% of people living with HIV),"Contraceptive prevalence, any modern method (% of all women ages 15-49)",Current health expenditure per capita (current US$),Exclusive breastfeeding (% of children under 6 months),"Hospital beds (per 1,000 people)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality rate, under-5 (per 1,000)",Out-of-pocket expenditure (% of current health expenditure),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),People with basic handwashing facilities including soap and water (% of population),"Physicians (per 1,000 people)",Prevalence of hypertension (% of adults ages 30-79),"Prevalence of stunting, height for age (% of children under 5)","Prevalence of wasting, weight for height (% of children under 5)",Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),Unmet need for contraception (% of married women ages 15-49),Vitamin A supplementation coverage rate (% of children ages 6-59 months),Women who were first married by age 15 (% of women ages 20-24)
Burundi,1996,0.3226744999300601,0.06246093587232802,0.0,0.0,0.0007527961148744867,0.8737083811710676,0.07591803347540985,0.7959183673469387,0.3759148369926813,0.5104789829431426,0.14972527472527472,0.20671354650391405,0.7074462727176236,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.011554621848739496,0.46963562753036425,0.7205169628432957,0.28510638297872337,0.11319822046465644,0.5960099892641487,0.0,0.07627118644067798
Burundi,1997,0.314382431109246,0.05829409558731614,0.0,0.0,0.0007527961148744867,0.8737083811710676,0.07591803347540985,0.7755102040816326,0.3759148369926813,0.5242757122118761,0.13274225774225776,0.20299854053336872,0.7074462727176236,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.011554621848739496,0.4736842105263158,0.7205169628432957,0.28510638297872337,0.11319822046465644,0.5960099892641487,0.0,0.07627118644067798
Burundi,1998,0.3191607217792698,0.05829409558731614,0.0,0.0,0.0007527961148744867,0.8737083811710676,0.07591803347540985,0.6836734693877551,0.3759148369926813,0.5387215217416114,0.11638361638361638,0.19808942550086245,0.7074462727176236,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.011554621848739496,0.47773279352226716,0.7205169628432957,0.28510638297872337,0.11319822046465644,0.5960099892641487,0.0,0.07627118644067798
Burundi,1999,0.33836900265771436,0.054127255302304264,0.0,0.0,0.0007527961148744867,0.8737083811710676,0.07591803347540985,0.7040816326530611,0.3759148369926813,0.5530465721530209,0.10764235764235765,0.1922515589757198,0.7074462727176236,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.011554621848739496,0.4858299595141703,0.7205169628432957,0.28510638297872337,0.11319822046465644,0.5960099892641487,0.0,0.07627118644067798
Burundi,2000,0.3519653098335431,0.054127255302304264,0.0,0.1127683437601755,0.0007527961148744867,0.664958438576349,0.07591803347540985,0.7244897959183673,0.3759148369926813,0.5528956232551134,0.10277222777222778,0.1857502985272655,0.7074462727176236,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.010766806722689076,0.4898785425101214,0.9095315024232635,0.2978723404255319,0.11319822046465644,0.5960099892641487,0.0,0.07627118644067798
Burundi,2001,0.3510756749195692,0.04996041501729239,0.0,0.1127683437601755,0.0033523051594743086,0.664958438576349,0.07591803347540985,0.7346938775510203,0.34930139720558884,0.5663602649484508,0.09515484515484515,0.17885100172482424,0.507557667192152,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.010766806722689076,0.49797570850202433,0.9095315024232635,0.2978723404255319,0.11319822046465644,0.5960099892641487,0.0,0.07627118644067798
Burundi,2002,0.3609343964190796,0.04996041501729239,0.010638297872340425,0.10039981147131742,0.0018766929167417373,0.664958438576349,0.07591803347540985,0.7551020408163265,0.3226879574184964,0.5877195340023437,0.08816183816183816,0.17155366856839593,0.563682710246338,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.010766806722689076,0.5060728744939272,0.9095315024232635,0.2978723404255319,0.11319822046465644,0.7026356295453495,0.0,0.07627118644067798
Burundi,2003,0.36947265351797454,0.04579357473228051,0.010638297872340425,0.10039981147131742,0.0010283938247210734,0.664958438576349,0.07591803347540985,0.7653061224489796,0.29607451763140386,0.6039163507478044,0.08341658341658342,0.163990977842643,0.568859822595486,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.010766806722689076,0.5182186234817815,0.9095315024232635,0.2978723404255319,0.11319822046465644,0.7026356295453495,0.0,0.07627118644067798
Burundi,2004,0.36377675199328574,0.04579357473228051,0.0425531914893617,0.10039981147131742,0.005305719687552156,0.664958438576349,0.07591803347540985,0.7857142857142856,0.270791749833666,0.6223321162925035,0.08116883116883117,0.15563221440891603,0.42050137919818525,0.3426310727751377,0.34507555192739325,0.11367564915184902,0.004464285714285715,0.5263157894736844,0.9095315024232635,0.2978723404255319,0.11319822046465644,0.7026356295453495,0.16161616161616163,0.07627118644067798
Burundi,2005,0.34731570849069804,0.04579357473228051,0.06382978723404255,0.07976538079277223,0.008501940404841571,0.4982778415614237,0.07591803347540985,0.8775510204081631,0.24950099800399206,0.6349514441575596,0.08091908091908093,0.14647737826721507,0.4280569404300482,0.3426310727751377,0.34507555192739325,0.11483796671260182,0.004464285714285715,0.5344129554655871,0.8077544426494347,0.33617021276595743,0.11319822046465644,0.7026356295453495,0.07070707070707072,0.07627118644067798
Burundi,2006,0.3304350258777451,0.04162673444726864,0.0851063829787234,0.07976538079277223,0.012729025361163637,0.4982778415614237,0.0819672131147541,0.9285714285714285,0.23087159015302727,0.6486726989773396,0.07904595404595405,0.13679182698686482,0.4349384590758045,0.3426310727751377,0.34507555192739325,0.11602984084874479,0.004464285714285715,0.5384615384615384,0.8077544426494347,0.33617021276595743,0.6124567474048442,0.7026356295453495,0.7676767676767677,0.07627118644067798
Burundi,2007,0.31527206602322005,0.04162673444726864,0.11702127659574468,0.07976538079277223,0.014374677784745498,0.4982778415614237,0.0819672131147541,0.8877551020408162,0.2149035262807718,0.6618052530952807,0.07717282717282718,0.12737163327583922,0.45279527520141455,0.3426310727751377,0.34507555192739325,0.11724633810556795,0.004464285714285715,0.54251012145749,0.8077544426494347,0.33617021276595743,0.6124567474048442,0.7026356295453495,0.8383838383838385,0.07627118644067798
